"name","estimated y"
"0",48.7388831259
"1",54.6453290469
"2",36.5591796804
"3",69.2621388222
"4",51.8395287613
"5",46.13315452
"6",34.9038023884
"7",64.0684281951
"8",68.6370758628
"9",70.1226081909
"10",-1.7590807181
"11",63.2780358655
"12",70.058690417
"13",68.6370758628
"14",75.2923373649
"15",81.0228054924
"16",83.3932066616
"17",75.8887160081
"18",76.5703010839
"19",90.9780124268
"20",68.2543354595
"21",74.9299384372
"22",77.5831411247
"23",60.3534475306
"24",57.5674011444
"25",84.5637111342
"26",65.5099797293
"27",74.484834539
"28",77.8680429868
"29",82.4054846108
"30",72.5804349596
"31",76.2519435656
"32",90.182728841
"33",9.3298792258
"34",10.240384225
"35",37.8577065433
"36",31.6227330475
"37",22.9641326392
"38",21.8732209002
"39",53.1863366175
"40",23.8805137561
"41",27.6160015056
"42",77.2082751449
"43",63.8461007137
"44",58.7404113805
"45",55.1148851204
"46",48.6882651828
"47",38.8641374737
"48",75.8205309544
"49",80.894769169
"50",87.489917548
"51",88.8076949457
"52",83.3047984662
"53",91.6300703747
"54",81.1823711743
"55",97.0802590814
"56",99.031330653
"57",93.7904079318
"58",108.1896383895
"59",83.508034956
"60",80.9958436382
"61",72.2930878759
"62",43.7802069994
"63",39.2853428225
"64",89.0448240492
"65",48.467633682
"66",50.724387237
"67",49.3291584705
"68",15.5829158856
"69",48.3302817579
"70",57.5869302793
"71",69.5077645689
"72",58.0111048202
"73",46.4905570262
"74",11.4320114757
"75",46.5663315672
"76",25.0938049458
"77",47.2310153841
"78",48.9169167332
"79",42.7949888442
"80",10.1771865234
"81",33.5769413892
"82",56.6793454437
"83",48.185995653
"84",57.6382272682
"85",17.2384362214
"86",32.0660865795
"87",38.8548387083
"88",34.0431752902
"89",19.7823460692
"90",1.7777357791
"91",1.7777357791
"92",30.3007682167
"93",78.4529327464
"94",63.9928407038
"95",62.7494847057
"96",68.7816534505
"97",72.9481571604
"98",76.4654868986
"99",71.3701883723
"100",72.3863296168
"101",68.6688507077
"102",70.5693997417
"103",56.0684022334
"104",53.3293411401
"105",73.835666687
"106",46.3079297568
"107",76.0970150748
"108",90.4195526649
"109",93.9907422965
"110",85.6007353477
"111",79.7408128788
"112",96.2240839903
"113",83.0671121205
"114",96.5871033427
"115",87.6759596944
"116",84.8670816804
"117",88.3176102642
"118",97.9715814721
"119",74.4592033996
"120",83.0901755608
