"name","estimated y"
"0",60.85
"1",60.85
"2",83.1817184118
"3",72.3152246636
"4",61.9212889372
"5",15.6850631847
"6",57.5081967213
"7",73.1626970634
"8",73.1626970634
"9",73.1626970634
"10",60.85
"11",57.5081967213
"12",57.5081967213
"13",73.1626970634
"14",85.2943686695
"15",71.2085818579
"16",85.2943686021
"17",73.9804710402
"18",71.208581788
"19",71.2085820822
"20",85.5708275197
"21",85.5226518723
"22",83.0386231643
"23",85.294368526
"24",85.2943684789
"25",85.2943686345
"26",76.169751778
"27",76.169751899
"28",57.0260956415
"29",76.169751893
"30",79.2971338454
"31",82.4040197236
"32",82.4040197378
"33",30.6597609584
"34",81.4223171696
"35",60.85
"36",83.1815848916
"37",60.8326755733
"38",60.8295575325
"39",60.85
"40",60.85
"41",3.1826544797
"42",71.2085817985
"43",71.2085817325
"44",60.85
"45",60.85
"46",60.85
"47",60.85
"48",78.4122296081
"49",78.3719197314
"50",81.8172853188
"51",81.8172852971
"52",81.8172853039
"53",73.7393953415
"54",78.7883218046
"55",77.6752021815
"56",84.1591102633
"57",85.8340530974
"58",66.0947767598
"59",83.2671585132
"60",77.1678249779
"61",92.3587785322
"62",60.850000017
"63",60.85
"64",57.5081967213
"65",35.7623854211
"66",57.5081967213
"67",73.7923410317
"68",60.85
"69",59.3670766985
"70",35.7633245133
"71",54.0387161203
"72",67.3189040379
"73",45.8335861889
"74",3.1939003097
"75",1.8724062843
"76",12.8831877721
"77",30.895362193
"78",74.2716621549
"79",59.2056640686
"80",60.85
"81",60.85
"82",56.5831441435
"83",42.5797052413
"84",42.580612152
"85",60.85
"86",43.6694748736
"87",57.5081967213
"88",57.5081967213
"89",8.818786383
"90",2.2142415985
"91",2.2142415985
"92",57.5081967213
"93",82.0011180131
"94",77.7960886538
"95",73.7923410428
"96",71.9532620293
"97",77.7960887478
"98",80.1463532621
"99",76.0106542021
"100",78.7342406527
"101",77.7960887929
"102",75.287447826
"103",77.7960886783
"104",77.7960886732
"105",73.4152733589
"106",57.5081967213
"107",92.3587813996
"108",94.5608177
"109",94.5608176887
"110",95.2914961755
"111",84.9982392008
"112",94.5608176593
"113",83.2679031235
"114",94.4117965419
"115",94.4117965415
"116",85.3258018543
"117",92.5665406498
"118",91.8801894614
"119",57.5081967213
"120",57.5081967213
